DATE_KEY,YEAR,MONTH,DAY,WEEKDAY,IS_WEEKDAY,FISCAL_YEAR,FISCAL_QUARTER,FISCAL_YEAR_LABEL
2024-01-28,2024,1,28,日,0,2023,Q3,2023年度
2024-01-29,2024,1,29,月,1,2023,Q3,2023年度
2024-01-30,2024,1,30,火,1,2023,Q3,2023年度
2024-01-31,2024,1,31,水,1,2023,Q3,2023年度
2024-02-01,2024,2,1,木,1,2023,Q3,2023年度
2024-02-02,2024,2,2,金,1,2023,Q3,2023年度
2024-02-03,2024,2,3,土,0,2023,Q3,2023年度
2024-02-04,2024,2,4,日,0,2023,Q3,2023年度
2024-02-05,2024,2,5,月,1,2023,Q3,2023年度
2024-02-06,2024,2,6,火,1,2023,Q3,2023年度
2024-02-07,2024,2,7,水,1,2023,Q3,2023年度
2024-02-08,2024,2,8,木,1,2023,Q3,2023年度
2024-02-09,2024,2,9,金,1,2023,Q3,2023年度
2024-02-10,2024,2,10,土,0,2023,Q3,2023年度
2024-02-11,2024,2,11,日,0,2023,Q3,2023年度
2024-02-12,2024,2,12,月,1,2023,Q3,2023年度
2024-02-13,2024,2,13,火,1,2023,Q3,2023年度
2024-02-14,2024,2,14,水,1,2023,Q3,2023年度
2024-02-15,2024,2,15,木,1,2023,Q3,2023年度
2024-02-16,2024,2,16,金,1,2023,Q3,2023年度
2024-02-17,2024,2,17,土,0,2023,Q3,2023年度
2024-02-18,2024,2,18,日,0,2023,Q3,2023年度
2024-02-19,2024,2,19,月,1,2023,Q3,2023年度
2024-02-20,2024,2,20,火,1,2023,Q3,2023年度
2024-02-21,2024,2,21,水,1,2023,Q3,2023年度
2024-02-22,2024,2,22,木,1,2023,Q3,2023年度
2024-02-23,2024,2,23,金,1,2023,Q3,2023年度
2024-02-24,2024,2,24,土,0,2023,Q3,2023年度
2024-02-25,2024,2,25,日,0,2023,Q3,2023年度
2024-02-26,2024,2,26,月,1,2023,Q3,2023年度
2024-02-27,2024,2,27,火,1,2023,Q3,2023年度
2024-02-28,2024,2,28,水,1,2023,Q3,2023年度
2024-02-29,2024,2,29,木,1,2023,Q3,2023年度
2024-03-01,2024,3,1,金,1,2023,Q3,2023年度
2024-03-02,2024,3,2,土,0,2023,Q3,2023年度
2024-03-03,2024,3,3,日,0,2023,Q3,2023年度
2024-03-04,2024,3,4,月,1,2023,Q3,2023年度
2024-03-05,2024,3,5,火,1,2023,Q3,2023年度
2024-03-06,2024,3,6,水,1,2023,Q3,2023年度
2024-03-07,2024,3,7,木,1,2023,Q3,2023年度
2024-03-08,2024,3,8,金,1,2023,Q3,2023年度
2024-03-09,2024,3,9,土,0,2023,Q3,2023年度
2024-03-10,2024,3,10,日,0,2023,Q3,2023年度
2024-03-11,2024,3,11,月,1,2023,Q3,2023年度
2024-03-12,2024,3,12,火,1,2023,Q3,2023年度
2024-03-13,2024,3,13,水,1,2023,Q3,2023年度
2024-03-14,2024,3,14,木,1,2023,Q3,2023年度
2024-03-15,2024,3,15,金,1,2023,Q3,2023年度
2024-03-16,2024,3,16,土,0,2023,Q3,2023年度
2024-03-17,2024,3,17,日,0,2023,Q3,2023年度
2024-03-18,2024,3,18,月,1,2023,Q3,2023年度
2024-03-19,2024,3,19,火,1,2023,Q3,2023年度
2024-03-20,2024,3,20,水,1,2023,Q3,2023年度
2024-03-21,2024,3,21,木,1,2023,Q3,2023年度
2024-03-22,2024,3,22,金,1,2023,Q3,2023年度
2024-03-23,2024,3,23,土,0,2023,Q3,2023年度
2024-03-24,2024,3,24,日,0,2023,Q3,2023年度
2024-03-25,2024,3,25,月,1,2023,Q3,2023年度
2024-03-26,2024,3,26,火,1,2023,Q3,2023年度
2024-03-27,2024,3,27,水,1,2023,Q3,2023年度
2024-03-28,2024,3,28,木,1,2023,Q3,2023年度
2024-03-29,2024,3,29,金,1,2023,Q3,2023年度
2024-03-30,2024,3,30,土,0,2023,Q3,2023年度
2024-03-31,2024,3,31,日,0,2023,Q3,2023年度
2024-04-01,2024,4,1,月,1,2024,Q1,2024年度
2024-04-02,2024,4,2,火,1,2024,Q1,2024年度
2024-04-03,2024,4,3,水,1,2024,Q1,2024年度
2024-04-04,2024,4,4,木,1,2024,Q1,2024年度
2024-04-05,2024,4,5,金,1,2024,Q1,2024年度
2024-04-06,2024,4,6,土,0,2024,Q1,2024年度
2024-04-07,2024,4,7,日,0,2024,Q1,2024年度
2024-04-08,2024,4,8,月,1,2024,Q1,2024年度
2024-04-09,2024,4,9,火,1,2024,Q1,2024年度
2024-04-10,2024,4,10,水,1,2024,Q1,2024年度
2024-04-11,2024,4,11,木,1,2024,Q1,2024年度
2024-04-12,2024,4,12,金,1,2024,Q1,2024年度
2024-04-13,2024,4,13,土,0,2024,Q1,2024年度
2024-04-14,2024,4,14,日,0,2024,Q1,2024年度
2024-04-15,2024,4,15,月,1,2024,Q1,2024年度
2024-04-16,2024,4,16,火,1,2024,Q1,2024年度
2024-04-17,2024,4,17,水,1,2024,Q1,2024年度
2024-04-18,2024,4,18,木,1,2024,Q1,2024年度
2024-04-19,2024,4,19,金,1,2024,Q1,2024年度
2024-04-20,2024,4,20,土,0,2024,Q1,2024年度
2024-04-21,2024,4,21,日,0,2024,Q1,2024年度
2024-04-22,2024,4,22,月,1,2024,Q1,2024年度
2024-04-23,2024,4,23,火,1,2024,Q1,2024年度
2024-04-24,2024,4,24,水,1,2024,Q1,2024年度
2024-04-25,2024,4,25,木,1,2024,Q1,2024年度
2024-04-26,2024,4,26,金,1,2024,Q1,2024年度
2024-04-27,2024,4,27,土,0,2024,Q1,2024年度
2024-04-28,2024,4,28,日,0,2024,Q1,2024年度
2024-04-29,2024,4,29,月,1,2024,Q1,2024年度
2024-04-30,2024,4,30,火,1,2024,Q1,2024年度
2024-05-01,2024,5,1,水,1,2024,Q1,2024年度
2024-05-02,2024,5,2,木,1,2024,Q1,2024年度
2024-05-03,2024,5,3,金,1,2024,Q1,2024年度
2024-05-04,2024,5,4,土,0,2024,Q1,2024年度
2024-05-05,2024,5,5,日,0,2024,Q1,2024年度
2024-05-06,2024,5,6,月,1,2024,Q1,2024年度
2024-05-07,2024,5,7,火,1,2024,Q1,2024年度
2024-05-08,2024,5,8,水,1,2024,Q1,2024年度
2024-05-09,2024,5,9,木,1,2024,Q1,2024年度
2024-05-10,2024,5,10,金,1,2024,Q1,2024年度
2024-05-11,2024,5,11,土,0,2024,Q1,2024年度
2024-05-12,2024,5,12,日,0,2024,Q1,2024年度
2024-05-13,2024,5,13,月,1,2024,Q1,2024年度
2024-05-14,2024,5,14,火,1,2024,Q1,2024年度
2024-05-15,2024,5,15,水,1,2024,Q1,2024年度
2024-05-16,2024,5,16,木,1,2024,Q1,2024年度
2024-05-17,2024,5,17,金,1,2024,Q1,2024年度
2024-05-18,2024,5,18,土,0,2024,Q1,2024年度
2024-05-19,2024,5,19,日,0,2024,Q1,2024年度
2024-05-20,2024,5,20,月,1,2024,Q1,2024年度
2024-05-21,2024,5,21,火,1,2024,Q1,2024年度
2024-05-22,2024,5,22,水,1,2024,Q1,2024年度
2024-05-23,2024,5,23,木,1,2024,Q1,2024年度
2024-05-24,2024,5,24,金,1,2024,Q1,2024年度
2024-05-25,2024,5,25,土,0,2024,Q1,2024年度
2024-05-26,2024,5,26,日,0,2024,Q1,2024年度
2024-05-27,2024,5,27,月,1,2024,Q1,2024年度
2024-05-28,2024,5,28,火,1,2024,Q1,2024年度
2024-05-29,2024,5,29,水,1,2024,Q1,2024年度
2024-05-30,2024,5,30,木,1,2024,Q1,2024年度
2024-05-31,2024,5,31,金,1,2024,Q1,2024年度
2024-06-01,2024,6,1,土,0,2024,Q1,2024年度
2024-06-02,2024,6,2,日,0,2024,Q1,2024年度
2024-06-03,2024,6,3,月,1,2024,Q1,2024年度
2024-06-04,2024,6,4,火,1,2024,Q1,2024年度
2024-06-05,2024,6,5,水,1,2024,Q1,2024年度
2024-06-06,2024,6,6,木,1,2024,Q1,2024年度
2024-06-07,2024,6,7,金,1,2024,Q1,2024年度
2024-06-08,2024,6,8,土,0,2024,Q1,2024年度
2024-06-09,2024,6,9,日,0,2024,Q1,2024年度
2024-06-10,2024,6,10,月,1,2024,Q1,2024年度
2024-06-11,2024,6,11,火,1,2024,Q1,2024年度
2024-06-12,2024,6,12,水,1,2024,Q1,2024年度
2024-06-13,2024,6,13,木,1,2024,Q1,2024年度
2024-06-14,2024,6,14,金,1,2024,Q1,2024年度
2024-06-15,2024,6,15,土,0,2024,Q1,2024年度
2024-06-16,2024,6,16,日,0,2024,Q1,2024年度
2024-06-17,2024,6,17,月,1,2024,Q1,2024年度
2024-06-18,2024,6,18,火,1,2024,Q1,2024年度
2024-06-19,2024,6,19,水,1,2024,Q1,2024年度
2024-06-20,2024,6,20,木,1,2024,Q1,2024年度
2024-06-21,2024,6,21,金,1,2024,Q1,2024年度
2024-06-22,2024,6,22,土,0,2024,Q1,2024年度
2024-06-23,2024,6,23,日,0,2024,Q1,2024年度
2024-06-24,2024,6,24,月,1,2024,Q1,2024年度
2024-06-25,2024,6,25,火,1,2024,Q1,2024年度
2024-06-26,2024,6,26,水,1,2024,Q1,2024年度
2024-06-27,2024,6,27,木,1,2024,Q1,2024年度
2024-06-28,2024,6,28,金,1,2024,Q1,2024年度
2024-06-29,2024,6,29,土,0,2024,Q1,2024年度
2024-06-30,2024,6,30,日,0,2024,Q1,2024年度
2024-07-01,2024,7,1,月,1,2024,Q2,2024年度
2024-07-02,2024,7,2,火,1,2024,Q2,2024年度
2024-07-03,2024,7,3,水,1,2024,Q2,2024年度
2024-07-04,2024,7,4,木,1,2024,Q2,2024年度
2024-07-05,2024,7,5,金,1,2024,Q2,2024年度
2024-07-06,2024,7,6,土,0,2024,Q2,2024年度
2024-07-07,2024,7,7,日,0,2024,Q2,2024年度
2024-07-08,2024,7,8,月,1,2024,Q2,2024年度
2024-07-09,2024,7,9,火,1,2024,Q2,2024年度
2024-07-10,2024,7,10,水,1,2024,Q2,2024年度
2024-07-11,2024,7,11,木,1,2024,Q2,2024年度
2024-07-12,2024,7,12,金,1,2024,Q2,2024年度
2024-07-13,2024,7,13,土,0,2024,Q2,2024年度
2024-07-14,2024,7,14,日,0,2024,Q2,2024年度
2024-07-15,2024,7,15,月,1,2024,Q2,2024年度
2024-07-16,2024,7,16,火,1,2024,Q2,2024年度
2024-07-17,2024,7,17,水,1,2024,Q2,2024年度
2024-07-18,2024,7,18,木,1,2024,Q2,2024年度
2024-07-19,2024,7,19,金,1,2024,Q2,2024年度
2024-07-20,2024,7,20,土,0,2024,Q2,2024年度
2024-07-21,2024,7,21,日,0,2024,Q2,2024年度
2024-07-22,2024,7,22,月,1,2024,Q2,2024年度
2024-07-23,2024,7,23,火,1,2024,Q2,2024年度
2024-07-24,2024,7,24,水,1,2024,Q2,2024年度
2024-07-25,2024,7,25,木,1,2024,Q2,2024年度
2024-07-26,2024,7,26,金,1,2024,Q2,2024年度
2024-07-27,2024,7,27,土,0,2024,Q2,2024年度
2024-07-28,2024,7,28,日,0,2024,Q2,2024年度
2024-07-29,2024,7,29,月,1,2024,Q2,2024年度
2024-07-30,2024,7,30,火,1,2024,Q2,2024年度
2024-07-31,2024,7,31,水,1,2024,Q2,2024年度
2024-08-01,2024,8,1,木,1,2024,Q2,2024年度
2024-08-02,2024,8,2,金,1,2024,Q2,2024年度
2024-08-03,2024,8,3,土,0,2024,Q2,2024年度
2024-08-04,2024,8,4,日,0,2024,Q2,2024年度
2024-08-05,2024,8,5,月,1,2024,Q2,2024年度
2024-08-06,2024,8,6,火,1,2024,Q2,2024年度
2024-08-07,2024,8,7,水,1,2024,Q2,2024年度
2024-08-08,2024,8,8,木,1,2024,Q2,2024年度
2024-08-09,2024,8,9,金,1,2024,Q2,2024年度
2024-08-10,2024,8,10,土,0,2024,Q2,2024年度
2024-08-11,2024,8,11,日,0,2024,Q2,2024年度
2024-08-12,2024,8,12,月,1,2024,Q2,2024年度
2024-08-13,2024,8,13,火,1,2024,Q2,2024年度
2024-08-14,2024,8,14,水,1,2024,Q2,2024年度
2024-08-15,2024,8,15,木,1,2024,Q2,2024年度
2024-08-16,2024,8,16,金,1,2024,Q2,2024年度
2024-08-17,2024,8,17,土,0,2024,Q2,2024年度
2024-08-18,2024,8,18,日,0,2024,Q2,2024年度
2024-08-19,2024,8,19,月,1,2024,Q2,2024年度
2024-08-20,2024,8,20,火,1,2024,Q2,2024年度
2024-08-21,2024,8,21,水,1,2024,Q2,2024年度
2024-08-22,2024,8,22,木,1,2024,Q2,2024年度
2024-08-23,2024,8,23,金,1,2024,Q2,2024年度
2024-08-24,2024,8,24,土,0,2024,Q2,2024年度
2024-08-25,2024,8,25,日,0,2024,Q2,2024年度
2024-08-26,2024,8,26,月,1,2024,Q2,2024年度
2024-08-27,2024,8,27,火,1,2024,Q2,2024年度
2024-08-28,2024,8,28,水,1,2024,Q2,2024年度
2024-08-29,2024,8,29,木,1,2024,Q2,2024年度
2024-08-30,2024,8,30,金,1,2024,Q2,2024年度
2024-08-31,2024,8,31,土,0,2024,Q2,2024年度
2024-09-01,2024,9,1,日,0,2024,Q2,2024年度
2024-09-02,2024,9,2,月,1,2024,Q2,2024年度
2024-09-03,2024,9,3,火,1,2024,Q2,2024年度
2024-09-04,2024,9,4,水,1,2024,Q2,2024年度
2024-09-05,2024,9,5,木,1,2024,Q2,2024年度
2024-09-06,2024,9,6,金,1,2024,Q2,2024年度
2024-09-07,2024,9,7,土,0,2024,Q2,2024年度
2024-09-08,2024,9,8,日,0,2024,Q2,2024年度
2024-09-09,2024,9,9,月,1,2024,Q2,2024年度
2024-09-10,2024,9,10,火,1,2024,Q2,2024年度
2024-09-11,2024,9,11,水,1,2024,Q2,2024年度
2024-09-12,2024,9,12,木,1,2024,Q2,2024年度
2024-09-13,2024,9,13,金,1,2024,Q2,2024年度
2024-09-14,2024,9,14,土,0,2024,Q2,2024年度
2024-09-15,2024,9,15,日,0,2024,Q2,2024年度
2024-09-16,2024,9,16,月,1,2024,Q2,2024年度
2024-09-17,2024,9,17,火,1,2024,Q2,2024年度
2024-09-18,2024,9,18,水,1,2024,Q2,2024年度
2024-09-19,2024,9,19,木,1,2024,Q2,2024年度
2024-09-20,2024,9,20,金,1,2024,Q2,2024年度
2024-09-21,2024,9,21,土,0,2024,Q2,2024年度
2024-09-22,2024,9,22,日,0,2024,Q2,2024年度
2024-09-23,2024,9,23,月,1,2024,Q2,2024年度
2024-09-24,2024,9,24,火,1,2024,Q2,2024年度
2024-09-25,2024,9,25,水,1,2024,Q2,2024年度
2024-09-26,2024,9,26,木,1,2024,Q2,2024年度
2024-09-27,2024,9,27,金,1,2024,Q2,2024年度
2024-09-28,2024,9,28,土,0,2024,Q2,2024年度
2024-09-29,2024,9,29,日,0,2024,Q2,2024年度
2024-09-30,2024,9,30,月,1,2024,Q2,2024年度
2024-10-01,2024,10,1,火,1,2024,Q3,2024年度
2024-10-02,2024,10,2,水,1,2024,Q3,2024年度
2024-10-03,2024,10,3,木,1,2024,Q3,2024年度
2024-10-04,2024,10,4,金,1,2024,Q3,2024年度
2024-10-05,2024,10,5,土,0,2024,Q3,2024年度
2024-10-06,2024,10,6,日,0,2024,Q3,2024年度
2024-10-07,2024,10,7,月,1,2024,Q3,2024年度
2024-10-08,2024,10,8,火,1,2024,Q3,2024年度
2024-10-09,2024,10,9,水,1,2024,Q3,2024年度
2024-10-10,2024,10,10,木,1,2024,Q3,2024年度
2024-10-11,2024,10,11,金,1,2024,Q3,2024年度
2024-10-12,2024,10,12,土,0,2024,Q3,2024年度
2024-10-13,2024,10,13,日,0,2024,Q3,2024年度
2024-10-14,2024,10,14,月,1,2024,Q3,2024年度
2024-10-15,2024,10,15,火,1,2024,Q3,2024年度
2024-10-16,2024,10,16,水,1,2024,Q3,2024年度
2024-10-17,2024,10,17,木,1,2024,Q3,2024年度
2024-10-18,2024,10,18,金,1,2024,Q3,2024年度
2024-10-19,2024,10,19,土,0,2024,Q3,2024年度
2024-10-20,2024,10,20,日,0,2024,Q3,2024年度
2024-10-21,2024,10,21,月,1,2024,Q3,2024年度
2024-10-22,2024,10,22,火,1,2024,Q3,2024年度
2024-10-23,2024,10,23,水,1,2024,Q3,2024年度
2024-10-24,2024,10,24,木,1,2024,Q3,2024年度
2024-10-25,2024,10,25,金,1,2024,Q3,2024年度
2024-10-26,2024,10,26,土,0,2024,Q3,2024年度
2024-10-27,2024,10,27,日,0,2024,Q3,2024年度
2024-10-28,2024,10,28,月,1,2024,Q3,2024年度
2024-10-29,2024,10,29,火,1,2024,Q3,2024年度
2024-10-30,2024,10,30,水,1,2024,Q3,2024年度
2024-10-31,2024,10,31,木,1,2024,Q3,2024年度
2024-11-01,2024,11,1,金,1,2024,Q3,2024年度
2024-11-02,2024,11,2,土,0,2024,Q3,2024年度
2024-11-03,2024,11,3,日,0,2024,Q3,2024年度
2024-11-04,2024,11,4,月,1,2024,Q3,2024年度
2024-11-05,2024,11,5,火,1,2024,Q3,2024年度
2024-11-06,2024,11,6,水,1,2024,Q3,2024年度
2024-11-07,2024,11,7,木,1,2024,Q3,2024年度
2024-11-08,2024,11,8,金,1,2024,Q3,2024年度
2024-11-09,2024,11,9,土,0,2024,Q3,2024年度
2024-11-10,2024,11,10,日,0,2024,Q3,2024年度
2024-11-11,2024,11,11,月,1,2024,Q3,2024年度
2024-11-12,2024,11,12,火,1,2024,Q3,2024年度
2024-11-13,2024,11,13,水,1,2024,Q3,2024年度
2024-11-14,2024,11,14,木,1,2024,Q3,2024年度
2024-11-15,2024,11,15,金,1,2024,Q3,2024年度
2024-11-16,2024,11,16,土,0,2024,Q3,2024年度
2024-11-17,2024,11,17,日,0,2024,Q3,2024年度
2024-11-18,2024,11,18,月,1,2024,Q3,2024年度
2024-11-19,2024,11,19,火,1,2024,Q3,2024年度
2024-11-20,2024,11,20,水,1,2024,Q3,2024年度
2024-11-21,2024,11,21,木,1,2024,Q3,2024年度
2024-11-22,2024,11,22,金,1,2024,Q3,2024年度
2024-11-23,2024,11,23,土,0,2024,Q3,2024年度
2024-11-24,2024,11,24,日,0,2024,Q3,2024年度
2024-11-25,2024,11,25,月,1,2024,Q3,2024年度
2024-11-26,2024,11,26,火,1,2024,Q3,2024年度
2024-11-27,2024,11,27,水,1,2024,Q3,2024年度
2024-11-28,2024,11,28,木,1,2024,Q3,2024年度
2024-11-29,2024,11,29,金,1,2024,Q3,2024年度
2024-11-30,2024,11,30,土,0,2024,Q3,2024年度
2024-12-01,2024,12,1,日,0,2024,Q3,2024年度
2024-12-02,2024,12,2,月,1,2024,Q3,2024年度
2024-12-03,2024,12,3,火,1,2024,Q3,2024年度
2024-12-04,2024,12,4,水,1,2024,Q3,2024年度
2024-12-05,2024,12,5,木,1,2024,Q3,2024年度
2024-12-06,2024,12,6,金,1,2024,Q3,2024年度
2024-12-07,2024,12,7,土,0,2024,Q3,2024年度
2024-12-08,2024,12,8,日,0,2024,Q3,2024年度
2024-12-09,2024,12,9,月,1,2024,Q3,2024年度
2024-12-10,2024,12,10,火,1,2024,Q3,2024年度
2024-12-11,2024,12,11,水,1,2024,Q3,2024年度
2024-12-12,2024,12,12,木,1,2024,Q3,2024年度
2024-12-13,2024,12,13,金,1,2024,Q3,2024年度
2024-12-14,2024,12,14,土,0,2024,Q3,2024年度
2024-12-15,2024,12,15,日,0,2024,Q3,2024年度
2024-12-16,2024,12,16,月,1,2024,Q3,2024年度
2024-12-17,2024,12,17,火,1,2024,Q3,2024年度
2024-12-18,2024,12,18,水,1,2024,Q3,2024年度
2024-12-19,2024,12,19,木,1,2024,Q3,2024年度
2024-12-20,2024,12,20,金,1,2024,Q3,2024年度
2024-12-21,2024,12,21,土,0,2024,Q3,2024年度
2024-12-22,2024,12,22,日,0,2024,Q3,2024年度
2024-12-23,2024,12,23,月,1,2024,Q3,2024年度
2024-12-24,2024,12,24,火,1,2024,Q3,2024年度
2024-12-25,2024,12,25,水,1,2024,Q3,2024年度
2024-12-26,2024,12,26,木,1,2024,Q3,2024年度
2024-12-27,2024,12,27,金,1,2024,Q3,2024年度
2024-12-28,2024,12,28,土,0,2024,Q3,2024年度
2024-12-29,2024,12,29,日,0,2024,Q3,2024年度
2024-12-30,2024,12,30,月,1,2024,Q3,2024年度
2024-12-31,2024,12,31,火,1,2024,Q3,2024年度
2025-01-01,2025,1,1,水,1,2024,Q3,2024年度
2025-01-02,2025,1,2,木,1,2024,Q3,2024年度
2025-01-03,2025,1,3,金,1,2024,Q3,2024年度
2025-01-04,2025,1,4,土,0,2024,Q3,2024年度
2025-01-05,2025,1,5,日,0,2024,Q3,2024年度
2025-01-06,2025,1,6,月,1,2024,Q3,2024年度
2025-01-07,2025,1,7,火,1,2024,Q3,2024年度
2025-01-08,2025,1,8,水,1,2024,Q3,2024年度
2025-01-09,2025,1,9,木,1,2024,Q3,2024年度
2025-01-10,2025,1,10,金,1,2024,Q3,2024年度
2025-01-11,2025,1,11,土,0,2024,Q3,2024年度
2025-01-12,2025,1,12,日,0,2024,Q3,2024年度
2025-01-13,2025,1,13,月,1,2024,Q3,2024年度
2025-01-14,2025,1,14,火,1,2024,Q3,2024年度
2025-01-15,2025,1,15,水,1,2024,Q3,2024年度
2025-01-16,2025,1,16,木,1,2024,Q3,2024年度
2025-01-17,2025,1,17,金,1,2024,Q3,2024年度
2025-01-18,2025,1,18,土,0,2024,Q3,2024年度
2025-01-19,2025,1,19,日,0,2024,Q3,2024年度
2025-01-20,2025,1,20,月,1,2024,Q3,2024年度
2025-01-21,2025,1,21,火,1,2024,Q3,2024年度
2025-01-22,2025,1,22,水,1,2024,Q3,2024年度
2025-01-23,2025,1,23,木,1,2024,Q3,2024年度
2025-01-24,2025,1,24,金,1,2024,Q3,2024年度
2025-01-25,2025,1,25,土,0,2024,Q3,2024年度
2025-01-26,2025,1,26,日,0,2024,Q3,2024年度
2025-01-27,2025,1,27,月,1,2024,Q3,2024年度
2025-01-28,2025,1,28,火,1,2024,Q3,2024年度
2025-01-29,2025,1,29,水,1,2024,Q3,2024年度
2025-01-30,2025,1,30,木,1,2024,Q3,2024年度
2025-01-31,2025,1,31,金,1,2024,Q3,2024年度
2025-02-01,2025,2,1,土,0,2024,Q3,2024年度
2025-02-02,2025,2,2,日,0,2024,Q3,2024年度
2025-02-03,2025,2,3,月,1,2024,Q3,2024年度
2025-02-04,2025,2,4,火,1,2024,Q3,2024年度
2025-02-05,2025,2,5,水,1,2024,Q3,2024年度
2025-02-06,2025,2,6,木,1,2024,Q3,2024年度
2025-02-07,2025,2,7,金,1,2024,Q3,2024年度
2025-02-08,2025,2,8,土,0,2024,Q3,2024年度
2025-02-09,2025,2,9,日,0,2024,Q3,2024年度
2025-02-10,2025,2,10,月,1,2024,Q3,2024年度
2025-02-11,2025,2,11,火,1,2024,Q3,2024年度
2025-02-12,2025,2,12,水,1,2024,Q3,2024年度
2025-02-13,2025,2,13,木,1,2024,Q3,2024年度
2025-02-14,2025,2,14,金,1,2024,Q3,2024年度
2025-02-15,2025,2,15,土,0,2024,Q3,2024年度
2025-02-16,2025,2,16,日,0,2024,Q3,2024年度
2025-02-17,2025,2,17,月,1,2024,Q3,2024年度
2025-02-18,2025,2,18,火,1,2024,Q3,2024年度
2025-02-19,2025,2,19,水,1,2024,Q3,2024年度
2025-02-20,2025,2,20,木,1,2024,Q3,2024年度
2025-02-21,2025,2,21,金,1,2024,Q3,2024年度
2025-02-22,2025,2,22,土,0,2024,Q3,2024年度
2025-02-23,2025,2,23,日,0,2024,Q3,2024年度
2025-02-24,2025,2,24,月,1,2024,Q3,2024年度
2025-02-25,2025,2,25,火,1,2024,Q3,2024年度
2025-02-26,2025,2,26,水,1,2024,Q3,2024年度
2025-02-27,2025,2,27,木,1,2024,Q3,2024年度
2025-02-28,2025,2,28,金,1,2024,Q3,2024年度
2025-03-01,2025,3,1,土,0,2024,Q3,2024年度
2025-03-02,2025,3,2,日,0,2024,Q3,2024年度
2025-03-03,2025,3,3,月,1,2024,Q3,2024年度
2025-03-04,2025,3,4,火,1,2024,Q3,2024年度
2025-03-05,2025,3,5,水,1,2024,Q3,2024年度
2025-03-06,2025,3,6,木,1,2024,Q3,2024年度
2025-03-07,2025,3,7,金,1,2024,Q3,2024年度
2025-03-08,2025,3,8,土,0,2024,Q3,2024年度
2025-03-09,2025,3,9,日,0,2024,Q3,2024年度
2025-03-10,2025,3,10,月,1,2024,Q3,2024年度
2025-03-11,2025,3,11,火,1,2024,Q3,2024年度
2025-03-12,2025,3,12,水,1,2024,Q3,2024年度
2025-03-13,2025,3,13,木,1,2024,Q3,2024年度
2025-03-14,2025,3,14,金,1,2024,Q3,2024年度
2025-03-15,2025,3,15,土,0,2024,Q3,2024年度
2025-03-16,2025,3,16,日,0,2024,Q3,2024年度
2025-03-17,2025,3,17,月,1,2024,Q3,2024年度
2025-03-18,2025,3,18,火,1,2024,Q3,2024年度
2025-03-19,2025,3,19,水,1,2024,Q3,2024年度
2025-03-20,2025,3,20,木,1,2024,Q3,2024年度
2025-03-21,2025,3,21,金,1,2024,Q3,2024年度
2025-03-22,2025,3,22,土,0,2024,Q3,2024年度
2025-03-23,2025,3,23,日,0,2024,Q3,2024年度
2025-03-24,2025,3,24,月,1,2024,Q3,2024年度
2025-03-25,2025,3,25,火,1,2024,Q3,2024年度
2025-03-26,2025,3,26,水,1,2024,Q3,2024年度
2025-03-27,2025,3,27,木,1,2024,Q3,2024年度
2025-03-28,2025,3,28,金,1,2024,Q3,2024年度
2025-03-29,2025,3,29,土,0,2024,Q3,2024年度
2025-03-30,2025,3,30,日,0,2024,Q3,2024年度
2025-03-31,2025,3,31,月,1,2024,Q3,2024年度
2025-04-01,2025,4,1,火,1,2025,Q1,2025年度
2025-04-02,2025,4,2,水,1,2025,Q1,2025年度
2025-04-03,2025,4,3,木,1,2025,Q1,2025年度
2025-04-04,2025,4,4,金,1,2025,Q1,2025年度
2025-04-05,2025,4,5,土,0,2025,Q1,2025年度
2025-04-06,2025,4,6,日,0,2025,Q1,2025年度
2025-04-07,2025,4,7,月,1,2025,Q1,2025年度
2025-04-08,2025,4,8,火,1,2025,Q1,2025年度
2025-04-09,2025,4,9,水,1,2025,Q1,2025年度
2025-04-10,2025,4,10,木,1,2025,Q1,2025年度
2025-04-11,2025,4,11,金,1,2025,Q1,2025年度
2025-04-12,2025,4,12,土,0,2025,Q1,2025年度
2025-04-13,2025,4,13,日,0,2025,Q1,2025年度
2025-04-14,2025,4,14,月,1,2025,Q1,2025年度
2025-04-15,2025,4,15,火,1,2025,Q1,2025年度
2025-04-16,2025,4,16,水,1,2025,Q1,2025年度
2025-04-17,2025,4,17,木,1,2025,Q1,2025年度
2025-04-18,2025,4,18,金,1,2025,Q1,2025年度
2025-04-19,2025,4,19,土,0,2025,Q1,2025年度
2025-04-20,2025,4,20,日,0,2025,Q1,2025年度
2025-04-21,2025,4,21,月,1,2025,Q1,2025年度
2025-04-22,2025,4,22,火,1,2025,Q1,2025年度
2025-04-23,2025,4,23,水,1,2025,Q1,2025年度
2025-04-24,2025,4,24,木,1,2025,Q1,2025年度
2025-04-25,2025,4,25,金,1,2025,Q1,2025年度
2025-04-26,2025,4,26,土,0,2025,Q1,2025年度
2025-04-27,2025,4,27,日,0,2025,Q1,2025年度
2025-04-28,2025,4,28,月,1,2025,Q1,2025年度
2025-04-29,2025,4,29,火,1,2025,Q1,2025年度
2025-04-30,2025,4,30,水,1,2025,Q1,2025年度
2025-05-01,2025,5,1,木,1,2025,Q1,2025年度
2025-05-02,2025,5,2,金,1,2025,Q1,2025年度
2025-05-03,2025,5,3,土,0,2025,Q1,2025年度
2025-05-04,2025,5,4,日,0,2025,Q1,2025年度
2025-05-05,2025,5,5,月,1,2025,Q1,2025年度
