OPP_ID,DATE_KEY,ACCOUNT_ID,SEGMENT_ID,PRODUCT_ID,SALES_REP_ID,OPP_NAME,STAGE,STAGE_ID,AMOUNT,PROBABILITY,EXPECTED_CLOSE_DATE,CLOSE_DATE,DAYS_IN_STAGE,IS_WON,IS_LOST,IS_OPEN,COMPETITOR,CROSS_SELL_POTENTIAL,ACTIVITY_COUNT,CREATED_DATE
OPP-17104,2025-12-04,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,17000000,0,2026-01-24,2026-01-24,0,0,1,0,なし,1,6,2025-12-04
OPP-17105,2025-04-29,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,11000000,0,2025-06-14,2025-06-14,0,0,1,0,SPX FLOW,1,3,2025-04-29
OPP-17106,2025-09-27,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,4000000,0,2025-11-17,2025-11-17,0,0,1,0,なし,1,5,2025-09-27
OPP-17107,2025-06-17,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,6000000,0,2025-10-14,2025-10-14,0,0,1,0,なし,1,10,2025-06-17
OPP-17108,2025-09-07,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,2000000,0,2025-10-17,2025-10-17,0,0,1,0,なし,1,6,2025-09-07
OPP-17109,2025-09-05,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,19000000,0,2025-11-12,2025-11-12,0,0,1,0,GEA,1,10,2025-09-05
OPP-17110,2025-11-12,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,5000000,0,2026-03-03,2026-03-03,0,0,1,0,なし,1,10,2025-11-12
OPP-17111,2025-12-08,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,10000000,0,2025-12-22,2025-12-22,0,0,1,0,GEA,1,6,2025-12-08
OPP-17112,2026-03-27,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,3000000,0,2026-06-07,2026-06-07,0,0,1,0,SPX FLOW,1,10,2026-03-27
OPP-17113,2025-05-13,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,7000000,0,2025-08-17,2025-08-17,0,0,1,0,アルファラバル,1,3,2025-05-13
OPP-17114,2025-05-14,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,失注,8,18000000,0,2025-06-23,2025-06-23,0,0,1,0,不明,1,13,2025-05-14
OPP-17115,2025-11-12,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,失注,8,7000000,0,2026-02-18,2026-02-18,0,0,1,0,なし,1,7,2025-11-12
OPP-17116,2026-02-16,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,3000000,0,2026-06-03,2026-06-03,0,0,1,0,GEA,1,12,2026-02-16
OPP-17117,2025-08-30,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,7000000,0,2025-09-16,2025-09-16,0,0,1,0,なし,1,3,2025-08-30
OPP-17118,2025-04-08,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,7000000,0,2025-04-22,2025-04-22,0,0,1,0,アルファラバル,1,4,2025-04-08
OPP-17119,2025-12-08,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,7000000,0,2026-04-01,2026-04-01,0,0,1,0,なし,1,4,2025-12-08
OPP-17120,2025-06-17,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,失注,8,6000000,0,2025-08-05,2025-08-05,0,0,1,0,不明,1,8,2025-06-17
OPP-17121,2026-01-12,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,4000000,0,2026-04-08,2026-04-08,0,0,1,0,なし,1,4,2026-01-12
OPP-17122,2025-06-01,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,12000000,0,2025-08-18,2025-08-18,0,0,1,0,SPX FLOW,1,10,2025-06-01
OPP-17123,2025-06-04,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,26000000,0,2025-09-29,2025-09-29,0,0,1,0,アルファラバル,1,7,2025-06-04
OPP-17124,2025-06-06,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,6000000,0,2025-07-15,2025-07-15,0,0,1,0,なし,1,3,2025-06-06
OPP-17125,2025-04-26,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,5000000,0,2025-06-19,2025-06-19,0,0,1,0,アルファラバル,1,15,2025-04-26
OPP-17126,2025-06-09,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,26000000,0,2025-07-21,2025-07-21,0,0,1,0,なし,1,6,2025-06-09
OPP-17127,2025-08-05,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,7000000,0,2025-09-29,2025-09-29,0,0,1,0,アルファラバル,1,10,2025-08-05
OPP-17128,2025-05-09,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,3000000,0,2025-06-04,2025-06-04,0,0,1,0,不明,1,8,2025-05-09
OPP-17129,2025-11-22,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,8000000,0,2026-01-12,2026-01-12,0,0,1,0,不明,1,13,2025-11-22
OPP-17130,2025-04-05,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,4000000,0,2025-07-05,2025-07-05,0,0,1,0,SPX FLOW,1,12,2025-04-05
OPP-17131,2026-01-29,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,5000000,0,2026-04-17,2026-04-17,0,0,1,0,SPX FLOW,1,7,2026-01-29
OPP-17132,2025-06-12,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,4000000,0,2025-08-25,2025-08-25,0,0,1,0,SPX FLOW,1,4,2025-06-12
OPP-17133,2025-12-02,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,6000000,0,2026-03-21,2026-03-21,0,0,1,0,アルファラバル,1,8,2025-12-02
OPP-17134,2025-10-21,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,17000000,0,2025-12-09,2025-12-09,0,0,1,0,不明,1,11,2025-10-21
OPP-17135,2026-03-06,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,17000000,0,2026-05-07,2026-05-07,0,0,1,0,GEA,1,8,2026-03-06
OPP-17136,2025-09-01,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,27000000,0,2025-09-20,2025-09-20,0,0,1,0,GEA,1,4,2025-09-01
OPP-17137,2025-07-18,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,16000000,0,2025-09-12,2025-09-12,0,0,1,0,アルファラバル,1,5,2025-07-18
OPP-17138,2026-02-18,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,6000000,0,2026-06-12,2026-06-12,0,0,1,0,不明,1,5,2026-02-18
OPP-17139,2025-07-16,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,5000000,0,2025-11-09,2025-11-09,0,0,1,0,アルファラバル,1,7,2025-07-16
OPP-17140,2025-05-16,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,18000000,0,2025-07-14,2025-07-14,0,0,1,0,なし,1,5,2025-05-16
OPP-17141,2025-07-16,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,17000000,0,2025-08-21,2025-08-21,0,0,1,0,アルファラバル,1,7,2025-07-16
OPP-17142,2025-09-06,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,15000000,0,2025-10-12,2025-10-12,0,0,1,0,なし,1,3,2025-09-06
OPP-17143,2025-05-18,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,7000000,0,2025-09-11,2025-09-11,0,0,1,0,GEA,1,8,2025-05-18
OPP-17144,2025-05-01,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,15000000,0,2025-08-10,2025-08-10,0,0,1,0,なし,1,4,2025-05-01
OPP-17145,2025-10-28,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,6000000,0,2026-01-24,2026-01-24,0,0,1,0,GEA,1,5,2025-10-28
OPP-17146,2025-08-06,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,5000000,0,2025-11-14,2025-11-14,0,0,1,0,アルファラバル,1,3,2025-08-06
OPP-17147,2026-03-01,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,5000000,0,2026-03-31,2026-03-31,0,0,1,0,なし,1,3,2026-03-01
OPP-17148,2025-11-08,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,19000000,0,2026-01-30,2026-01-30,0,0,1,0,不明,1,8,2025-11-08
OPP-17149,2026-01-24,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,13000000,0,2026-04-07,2026-04-07,0,0,1,0,アルファラバル,1,11,2026-01-24
OPP-17150,2025-09-07,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,失注,8,14000000,0,2025-12-13,2025-12-13,0,0,1,0,なし,1,10,2025-09-07
OPP-17151,2025-10-22,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,21000000,0,2025-11-20,2025-11-20,0,0,1,0,なし,1,3,2025-10-22
OPP-17152,2025-10-24,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,19000000,0,2026-01-10,2026-01-10,0,0,1,0,なし,1,5,2025-10-24
OPP-17153,2025-10-13,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,4000000,0,2025-11-14,2025-11-14,0,0,1,0,なし,1,6,2025-10-13
OPP-17154,2025-08-05,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,失注,8,4000000,0,2025-08-20,2025-08-20,0,0,1,0,なし,1,9,2025-08-05
OPP-17155,2025-12-19,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,12000000,0,2026-03-03,2026-03-03,0,0,1,0,SPX FLOW,1,5,2025-12-19
OPP-17156,2025-07-01,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,4000000,0,2025-08-28,2025-08-28,0,0,1,0,GEA,1,7,2025-07-01
OPP-17157,2026-01-25,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,24000000,0,2026-04-30,2026-04-30,0,0,1,0,なし,1,4,2026-01-25
OPP-17158,2025-05-30,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,2000000,0,2025-09-01,2025-09-01,0,0,1,0,なし,1,10,2025-05-30
OPP-17159,2025-07-09,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,失注,8,18000000,0,2025-08-14,2025-08-14,0,0,1,0,SPX FLOW,1,8,2025-07-09
OPP-17160,2026-03-26,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,10000000,0,2026-04-29,2026-04-29,0,0,1,0,アルファラバル,1,5,2026-03-26
OPP-17161,2026-02-01,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,26000000,0,2026-04-25,2026-04-25,0,0,1,0,なし,1,6,2026-02-01
OPP-17162,2025-10-07,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,5000000,0,2025-10-30,2025-10-30,0,0,1,0,不明,1,4,2025-10-07
OPP-17163,2025-10-28,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,15000000,0,2025-12-13,2025-12-13,0,0,1,0,なし,1,6,2025-10-28
OPP-17164,2025-08-05,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,4000000,0,2025-10-08,2025-10-08,0,0,1,0,なし,1,10,2025-08-05
OPP-17165,2026-01-31,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,6000000,0,2026-05-10,2026-05-10,0,0,1,0,GEA,1,3,2026-01-31
OPP-17166,2025-05-29,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,8000000,0,2025-09-06,2025-09-06,0,0,1,0,GEA,1,6,2025-05-29
OPP-17167,2026-03-19,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,6000000,0,2026-06-10,2026-06-10,0,0,1,0,GEA,1,8,2026-03-19
OPP-17168,2026-01-22,A008,SEG003,P203,SR08,三菱ケミカル サニタリーバルブ,失注,8,18000000,0,2026-05-06,2026-05-06,0,0,1,0,GEA,1,8,2026-01-22
OPP-17169,2025-10-04,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,3000000,0,2025-10-24,2025-10-24,0,0,1,0,なし,1,5,2025-10-04
OPP-17170,2025-07-13,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,15000000,0,2025-10-19,2025-10-19,0,0,1,0,SPX FLOW,1,9,2025-07-13
OPP-17171,2025-06-22,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,12000000,0,2025-08-07,2025-08-07,0,0,1,0,なし,1,8,2025-06-22
OPP-17172,2025-08-12,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,3000000,0,2025-11-28,2025-11-28,0,0,1,0,不明,1,3,2025-08-12
OPP-17173,2025-05-20,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,8000000,0,2025-08-24,2025-08-24,0,0,1,0,GEA,1,8,2025-05-20
OPP-17174,2025-04-15,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,5000000,0,2025-05-21,2025-05-21,0,0,1,0,SPX FLOW,1,6,2025-04-15
OPP-17175,2026-02-11,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,10000000,0,2026-06-04,2026-06-04,0,0,1,0,なし,1,6,2026-02-11
OPP-17176,2026-03-15,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,10000000,0,2026-06-27,2026-06-27,0,0,1,0,アルファラバル,1,4,2026-03-15
OPP-17177,2025-07-04,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,16000000,0,2025-07-23,2025-07-23,0,0,1,0,なし,1,4,2025-07-04
OPP-17178,2025-10-08,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,12000000,0,2025-11-07,2025-11-07,0,0,1,0,GEA,1,11,2025-10-08
OPP-17179,2025-08-29,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,4000000,0,2025-11-08,2025-11-08,0,0,1,0,なし,1,6,2025-08-29
OPP-17180,2026-01-05,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,17000000,0,2026-02-18,2026-02-18,0,0,1,0,なし,1,9,2026-01-05
OPP-17181,2025-10-16,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,5000000,0,2025-11-13,2025-11-13,0,0,1,0,不明,1,6,2025-10-16
OPP-17182,2025-09-03,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,失注,8,16000000,0,2025-10-17,2025-10-17,0,0,1,0,GEA,1,11,2025-09-03
OPP-17183,2025-06-11,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,失注,8,4000000,0,2025-09-05,2025-09-05,0,0,1,0,GEA,1,13,2025-06-11
OPP-17184,2026-01-22,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,失注,8,12000000,0,2026-02-14,2026-02-14,0,0,1,0,なし,1,12,2026-01-22
OPP-17185,2026-01-22,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,19000000,0,2026-04-01,2026-04-01,0,0,1,0,なし,1,11,2026-01-22
OPP-17186,2026-01-06,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,3000000,0,2026-03-17,2026-03-17,0,0,1,0,アルファラバル,1,6,2026-01-06
OPP-17187,2025-10-28,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,6000000,0,2025-12-21,2025-12-21,0,0,1,0,GEA,1,8,2025-10-28
OPP-17188,2025-11-09,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,19000000,0,2025-11-28,2025-11-28,0,0,1,0,GEA,1,6,2025-11-09
OPP-17189,2026-03-30,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,8000000,0,2026-07-17,2026-07-17,0,0,1,0,なし,1,7,2026-03-30
OPP-17190,2026-02-24,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,9000000,0,2026-06-03,2026-06-03,0,0,1,0,なし,1,7,2026-02-24
OPP-17191,2026-01-02,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,失注,8,4000000,0,2026-03-01,2026-03-01,0,0,1,0,なし,1,15,2026-01-02
OPP-17192,2025-11-26,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,25000000,0,2026-01-21,2026-01-21,0,0,1,0,不明,1,15,2025-11-26
OPP-17193,2025-12-04,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,9000000,0,2026-02-19,2026-02-19,0,0,1,0,なし,1,9,2025-12-04
OPP-17194,2025-08-04,A001,SEG003,P202,SR09,東洋化学工業 ダイヤフラムバルブ,失注,8,13000000,0,2025-10-05,2025-10-05,0,0,1,0,なし,1,9,2025-08-04
OPP-17195,2025-08-19,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,19000000,0,2025-10-07,2025-10-07,0,0,1,0,GEA,1,15,2025-08-19
OPP-17196,2025-08-20,A001,SEG003,P202,SR08,東洋化学工業 ダイヤフラムバルブ,失注,8,8000000,0,2025-10-04,2025-10-04,0,0,1,0,なし,1,10,2025-08-20
OPP-17197,2026-03-13,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,2000000,0,2026-05-30,2026-05-30,0,0,1,0,不明,1,12,2026-03-13
OPP-17198,2025-06-28,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,9000000,0,2025-08-06,2025-08-06,0,0,1,0,なし,1,15,2025-06-28
OPP-17199,2025-07-20,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,失注,8,7000000,0,2025-10-02,2025-10-02,0,0,1,0,なし,1,5,2025-07-20
OPP-17200,2025-06-20,A015,SEG003,P201,SR08,花王 ボールバルブ,失注,8,4000000,0,2025-09-01,2025-09-01,0,0,1,0,不明,1,7,2025-06-20
OPP-17201,2025-04-10,A019,SEG003,P203,SR08,住友化学 サニタリーバルブ,失注,8,29000000,0,2025-07-10,2025-07-10,0,0,1,0,なし,1,11,2025-04-10
OPP-17202,2026-01-19,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,28000000,0,2026-02-26,2026-02-26,0,0,1,0,なし,1,8,2026-01-19
OPP-17203,2025-09-18,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,9000000,0,2025-10-03,2025-10-03,0,0,1,0,なし,1,8,2025-09-18
OPP-17204,2025-11-15,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,20000000,0,2026-01-16,2026-01-16,0,0,1,0,アルファラバル,1,6,2025-11-15
OPP-17205,2025-12-13,A003,SEG003,P203,SR08,大塚製薬エンジニアリング サニタリーバルブ,失注,8,11000000,0,2026-02-05,2026-02-05,0,0,1,0,不明,1,7,2025-12-13
OPP-17206,2025-11-10,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,3000000,0,2025-12-28,2025-12-28,0,0,1,0,なし,1,10,2025-11-10
OPP-17207,2025-11-17,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,3000000,0,2025-12-29,2025-12-29,0,0,1,0,GEA,1,5,2025-11-17
OPP-17208,2026-02-13,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,2000000,0,2026-04-04,2026-04-04,0,0,1,0,SPX FLOW,1,4,2026-02-13
OPP-17209,2025-07-04,A019,SEG003,P201,SR09,住友化学 ボールバルブ,失注,8,5000000,0,2025-08-30,2025-08-30,0,0,1,0,GEA,1,7,2025-07-04
OPP-17210,2026-01-09,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,6000000,0,2026-03-03,2026-03-03,0,0,1,0,なし,1,14,2026-01-09
OPP-17211,2025-12-17,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,18000000,0,2026-01-26,2026-01-26,0,0,1,0,不明,1,12,2025-12-17
OPP-17212,2026-02-27,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,17000000,0,2026-03-20,2026-03-20,0,0,1,0,不明,1,12,2026-02-27
OPP-17213,2025-12-09,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,6000000,0,2026-04-04,2026-04-04,0,0,1,0,なし,1,5,2025-12-09
OPP-17214,2025-12-02,A003,SEG003,P201,SR08,大塚製薬エンジニアリング ボールバルブ,失注,8,10000000,0,2025-12-16,2025-12-16,0,0,1,0,不明,1,14,2025-12-02
OPP-17215,2026-03-29,A019,SEG003,P203,SR09,住友化学 サニタリーバルブ,失注,8,27000000,0,2026-05-29,2026-05-29,0,0,1,0,不明,1,7,2026-03-29
OPP-17216,2025-08-13,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,26000000,0,2025-11-13,2025-11-13,0,0,1,0,アルファラバル,1,4,2025-08-13
OPP-17217,2025-07-17,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,18000000,0,2025-08-05,2025-08-05,0,0,1,0,SPX FLOW,1,3,2025-07-17
OPP-17218,2025-07-14,A008,SEG003,P202,SR09,三菱ケミカル ダイヤフラムバルブ,失注,8,17000000,0,2025-08-12,2025-08-12,0,0,1,0,なし,1,5,2025-07-14
OPP-17219,2025-07-18,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,24000000,0,2025-08-04,2025-08-04,0,0,1,0,GEA,1,14,2025-07-18
OPP-17220,2025-08-28,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,12000000,0,2025-11-28,2025-11-28,0,0,1,0,GEA,1,3,2025-08-28
OPP-17221,2025-10-17,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,25000000,0,2025-12-14,2025-12-14,0,0,1,0,なし,1,6,2025-10-17
OPP-17222,2025-04-10,A003,SEG003,P201,SR09,大塚製薬エンジニアリング ボールバルブ,失注,8,8000000,0,2025-04-28,2025-04-28,0,0,1,0,アルファラバル,1,4,2025-04-10
OPP-17223,2025-09-26,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,11000000,0,2025-10-15,2025-10-15,0,0,1,0,なし,1,4,2025-09-26
OPP-17224,2026-02-26,A008,SEG003,P203,SR09,三菱ケミカル サニタリーバルブ,失注,8,27000000,0,2026-04-01,2026-04-01,0,0,1,0,不明,1,7,2026-02-26
OPP-17225,2025-11-29,A001,SEG003,P201,SR08,東洋化学工業 ボールバルブ,失注,8,9000000,0,2026-01-22,2026-01-22,0,0,1,0,不明,1,14,2025-11-29
OPP-17226,2025-04-22,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,11000000,0,2025-05-21,2025-05-21,0,0,1,0,GEA,1,13,2025-04-22
OPP-17227,2025-08-26,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,11000000,0,2025-12-13,2025-12-13,0,0,1,0,なし,1,10,2025-08-26
OPP-17228,2025-06-09,A015,SEG003,P203,SR08,花王 サニタリーバルブ,失注,8,10000000,0,2025-08-14,2025-08-14,0,0,1,0,GEA,1,12,2025-06-09
OPP-17229,2025-07-10,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,失注,8,6000000,0,2025-09-05,2025-09-05,0,0,1,0,SPX FLOW,1,9,2025-07-10
OPP-17230,2025-09-23,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,11000000,0,2026-01-06,2026-01-06,0,0,1,0,不明,1,10,2025-09-23
OPP-17231,2026-01-19,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,2000000,0,2026-05-09,2026-05-09,0,0,1,0,SPX FLOW,1,15,2026-01-19
OPP-17232,2026-01-30,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,14000000,0,2026-04-09,2026-04-09,0,0,1,0,なし,1,4,2026-01-30
OPP-17233,2026-03-02,A008,SEG003,P201,SR09,三菱ケミカル ボールバルブ,失注,8,8000000,0,2026-05-31,2026-05-31,0,0,1,0,SPX FLOW,1,3,2026-03-02
OPP-17234,2025-04-19,A001,SEG003,P201,SR09,東洋化学工業 ボールバルブ,失注,8,2000000,0,2025-05-24,2025-05-24,0,0,1,0,GEA,1,8,2025-04-19
OPP-17235,2025-08-15,A015,SEG003,P203,SR09,花王 サニタリーバルブ,失注,8,26000000,0,2025-10-20,2025-10-20,0,0,1,0,アルファラバル,1,6,2025-08-15
OPP-17236,2026-03-19,A015,SEG003,P201,SR09,花王 ボールバルブ,失注,8,1000000,0,2026-05-25,2026-05-25,0,0,1,0,なし,1,7,2026-03-19
OPP-17237,2025-10-10,A003,SEG003,P203,SR09,大塚製薬エンジニアリング サニタリーバルブ,失注,8,19000000,0,2026-01-17,2026-01-17,0,0,1,0,なし,1,5,2025-10-10
OPP-17238,2026-01-02,A003,SEG003,P202,SR09,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,7000000,0,2026-01-26,2026-01-26,0,0,1,0,不明,1,9,2026-01-02
OPP-17239,2025-11-15,A019,SEG003,P202,SR08,住友化学 ダイヤフラムバルブ,失注,8,3000000,0,2025-12-30,2025-12-30,0,0,1,0,不明,1,9,2025-11-15
OPP-17240,2025-09-15,A003,SEG003,P202,SR08,大塚製薬エンジニアリング ダイヤフラムバルブ,失注,8,2000000,0,2025-11-20,2025-11-20,0,0,1,0,GEA,1,11,2025-09-15
OPP-17241,2026-03-20,A008,SEG003,P201,SR08,三菱ケミカル ボールバルブ,失注,8,8000000,0,2026-06-21,2026-06-21,0,0,1,0,なし,1,9,2026-03-20
OPP-17242,2025-06-13,A001,SEG003,P203,SR09,東洋化学工業 サニタリーバルブ,失注,8,19000000,0,2025-08-27,2025-08-27,0,0,1,0,なし,1,7,2025-06-13
OPP-17243,2026-03-10,A019,SEG003,P202,SR09,住友化学 ダイヤフラムバルブ,失注,8,8000000,0,2026-04-17,2026-04-17,0,0,1,0,アルファラバル,1,3,2026-03-10
OPP-17244,2025-06-18,A015,SEG003,P202,SR08,花王 ダイヤフラムバルブ,失注,8,12000000,0,2025-08-21,2025-08-21,0,0,1,0,不明,1,6,2025-06-18
OPP-17245,2025-06-05,A008,SEG003,P202,SR08,三菱ケミカル ダイヤフラムバルブ,失注,8,13000000,0,2025-09-27,2025-09-27,0,0,1,0,GEA,1,12,2025-06-05
OPP-17246,2025-10-25,A015,SEG003,P202,SR09,花王 ダイヤフラムバルブ,失注,8,8000000,0,2026-02-09,2026-02-09,0,0,1,0,GEA,1,9,2025-10-25
OPP-17247,2025-06-09,A001,SEG003,P203,SR08,東洋化学工業 サニタリーバルブ,失注,8,17000000,0,2025-09-19,2025-09-19,0,0,1,0,不明,1,13,2025-06-09
OPP-17248,2025-10-28,A019,SEG003,P201,SR08,住友化学 ボールバルブ,失注,8,12000000,0,2025-11-24,2025-11-24,0,0,1,0,GEA,1,10,2025-10-28
